Dates,EXC,F,APTV,STZ,EL,SPWR,CO,WMT,HD,NEE,CSX,MCD,SPG,FSLR,NSC,Party
1986-04-22,1.490867376,0.018484892,,,,,,1.691267371,0.21600379,1.359170198,1.119840622,2.578036785,,,1.914817572,0
1986-04-23,1.470161438,0.01832081,,,,,,1.681199908,0.212939978,1.349027038,1.11573863,2.574947357,,,1.902000785,0
1986-04-24,1.511574626,0.017937994,,,,,,1.686234236,0.212939978,1.35409832,1.123942614,2.556398869,,,1.891748309,0
1986-04-25,1.511574626,0.017664542,,,,,,1.701334,0.214471921,1.343955159,1.111636519,2.537851334,,,1.866113901,0
1986-04-28,1.490867376,0.021040531,,,,,,1.691267371,0.211408064,1.338882923,1.107534528,2.547125101,,,1.911920071,0
1986-04-29,1.470161438,0.020708662,,,,,,1.691267371,0.209876209,1.323668718,1.099331021,2.534760952,,,1.888184309,0
1986-04-30,1.449454665,0.020078108,,,,,,1.630864859,0.208344087,1.298311353,1.099331021,2.460573435,,,1.798522234,0
1986-05-01,1.480514765,0.020575911,,,,,,1.615764022,0.199152514,1.283097267,1.091126204,2.460573435,,,1.81698215,0
1986-05-02,1.511574626,0.020509547,,,,,,1.61073029,0.202216297,1.283097267,1.074718595,2.438934088,,,1.824893117,0
1986-05-05,1.511574626,0.020940969,,,,,,1.590596914,0.208344087,1.298311353,1.082922101,2.457482338,,,1.814344764,0
1986-05-06,1.480514765,0.021106903,,,,,,1.590596914,0.206812158,1.298311353,1.091126204,2.438934088,,,1.814344764,0
1986-05-07,1.470161438,0.021637896,,,,,,1.615764022,0.208344087,1.298311353,1.078820944,2.442027092,,,1.793247581,0
1986-05-08,1.490867376,0.021339219,,,,,,1.65603137,0.208344087,1.288168192,1.058310866,2.432752609,,,1.782699823,0
1986-05-09,1.470161438,0.021106903,,,,,,1.640931606,0.205280244,1.293238878,1.078820944,2.448209286,,,1.824893117,0
1986-05-12,1.490867376,0.021140097,,,,,,1.650998712,0.209876209,1.27295351,1.06651485,2.466756344,,,1.81698215,0
1986-05-13,1.490867376,0.020708662,,,,,,1.726501584,0.205280244,1.262810588,1.06651485,2.491485357,,,1.780063272,0
1986-05-14,1.511574626,0.02090778,,,,,,1.776837349,0.206812158,1.27295351,1.06651485,2.596586227,,,1.761601448,0
1986-05-15,1.494494319,0.020443164,,,,,,1.726501584,0.205280244,1.252667308,1.058310866,2.556398869,,,1.756328106,0
1986-05-16,1.505169034,0.020144492,,,,,,1.696300149,0.208344087,1.252667308,1.029596806,2.510031462,,,1.748417377,0
1986-05-19,1.51584518,0.020177668,,,,,,1.746636271,0.209876209,1.237453103,1.035063982,2.506941319,,,1.745779991,0
1986-05-20,1.505169034,0.020310422,,,,,,1.781870604,0.257366359,1.232381582,1.059905291,2.540944815,,,1.782699823,0
1986-05-21,1.494494319,0.020575911,,,,,,1.766769767,0.242046818,1.247596741,1.04334414,2.491485357,,,1.761601448,0
1986-05-22,1.505169034,0.021040531,,,,,,1.822138906,0.243578851,1.26788187,1.04334414,2.584221125,,,1.793247581,0
1986-05-23,1.505169034,0.020708662,,,,,,1.867441297,0.238983005,1.284449339,1.084746361,2.605858803,,,1.814344764,0
1986-05-26,1.505169034,0.020708662,,,,,,1.867441297,0.238983005,1.284449339,1.084746361,2.605858803,,,1.814344764,0
1986-05-27,1.494494319,0.021007348,,,,,,1.892608762,0.242046818,1.289692163,1.109588861,2.642952204,,,1.81698215,0
1986-05-28,1.505169034,0.021272846,,,,,,1.983212471,0.246642739,1.300176978,1.105448246,2.637752295,,,1.79588604,0
1986-05-29,1.494494319,0.021571526,,,,,,1.958044648,0.248174742,1.300176978,1.093026519,2.569642305,,,1.772150636,0
1986-05-30,1.494494319,0.021372406,,,,,,1.927843928,0.252770305,1.300176978,1.12200892,2.655817509,,,1.764239311,0
1986-06-02,1.483818412,0.021438781,,,,,,1.922810316,0.24511081,1.279206514,1.105448246,2.633174181,,,1.764239311,0
1986-06-03,1.483818412,0.021604715,,,,,,1.932875752,0.24511081,1.284449339,1.097167253,2.633174181,,,1.777424693,0
1986-06-04,1.473144293,0.021355815,,,,,,1.96307683,0.251238555,1.273963928,1.088886857,2.610531092,,,1.798522234,0
1986-06-05,1.601243973,0.021156695,,,,,,1.993278384,0.25583443,1.273963928,1.097167253,2.607295752,,,1.888184309,0
1986-06-06,1.5905689,0.021256251,,,,,,1.983212471,0.257366359,1.268721223,1.088886857,2.652583838,,,1.867087126,0
1986-06-09,1.558543086,0.020609105,,,,,,1.937909961,0.249706641,1.252993107,1.064045668,2.613766193,,,1.809070468,0
1986-06-10,1.537193418,0.02090778,,,,,,1.942943931,0.249706641,1.237264872,1.055764318,2.604059219,,,1.803795815,0
1986-06-11,1.51584518,0.02090778,,,,,,1.978178501,0.252770305,1.242507935,1.059905291,2.581416607,,,1.803795815,0
1986-06-12,1.569218874,0.021106903,,,,,,1.9681108,0.25583443,1.273963928,1.064045668,2.57818222,,,1.819619656,0
1986-06-13,1.622594237,0.02165449,,,,,,1.973145008,0.25583443,1.289692163,1.097167253,2.633174181,,,1.859175563,0
1986-06-16,1.633268476,0.021604715,,,,,,1.974840999,0.252770305,1.336874485,1.117869258,2.62023592,,,1.856539369,0
1986-06-17,1.665293574,0.021256251,,,,,,1.959727168,0.25583443,1.326390505,1.097167253,2.688167095,,,1.861814022,0
1986-06-18,1.654618979,0.021206457,,,,,,1.974840999,0.254302412,1.326390505,1.076465368,2.662288666,,,1.856539369,0
1986-06-19,1.654618979,0.021206457,,,,,,1.979878783,0.246642739,1.305419445,1.059905291,2.633174181,,,1.838079572,0
1986-06-20,1.665293574,0.021405593,,,,,,2.015143871,0.249706641,1.321147323,1.109588861,2.652583838,,,1.851265073,0
1986-06-23,1.643943071,0.021206457,,,,,,1.969803452,0.248174742,1.310661674,1.059905291,2.6687572,,,1.81698215,0
1986-06-24,1.665293574,0.021554923,,,,,,2.000029802,0.238983005,1.310661674,1.064045668,2.678462744,,,1.824893117,0
1986-06-25,1.686643004,0.021903401,,,,,,2.055447578,0.252770305,1.321147323,1.059905291,2.733455181,,,1.827530146,0
1986-06-26,1.718669176,0.02195318,,,,,,2.055447578,0.252770305,1.326390505,1.064045668,2.751246214,,,1.822256207,0
1986-06-27,1.740017891,0.02195318,,,,,,2.085673332,0.261962116,1.326390505,1.064045668,2.765805244,,,1.8407166,0
1986-06-30,1.729343653,0.02195318,,,,,,2.090711594,0.266557932,1.331632614,1.084746361,2.838589191,,,1.856539369,0
1986-07-01,1.707993031,0.022102503,,,,,,2.125977993,0.260430068,1.331632614,1.072325826,2.945338964,,,1.885547519,0
1986-07-02,1.729343653,0.022002956,,,,,,2.151166201,0.261962116,1.352603555,1.064045668,2.935634613,,,1.869726181,0
1986-07-03,1.729343653,0.021803834,,,,,,2.131014824,0.261962116,1.36308825,1.059905291,2.930781603,,,1.872360826,0
1986-07-04,1.729343653,0.021803834,,,,,,2.131014824,0.261962116,1.36308825,1.059905291,2.930781603,,,1.872360826,0
1986-07-07,1.707993031,0.02090778,,,,,,2.025218725,0.238983005,1.331632614,1.035063982,2.775508881,,,1.869726181,0
1986-07-08,1.707993031,0.020609105,,,,,,1.934536576,0.232855111,1.342117906,1.001940727,2.741543055,,,1.8407166,0
1986-07-09,1.772042394,0.020708662,,,,,,1.964765191,0.23438713,1.347360611,1.018502474,2.760951281,,,1.814344764,0
1986-07-10,1.772042394,0.020858005,,,,,,1.954688311,0.229791284,1.347360611,1.035063982,2.765805244,,,1.798522234,0
1986-07-11,1.846768737,0.020808229,,,,,,1.954688311,0.229791284,1.36308825,1.047484279,2.751246214,,,1.79588604,0
1986-07-14,1.868117332,0.021106903,,,,,,1.858969808,0.214471921,1.384058475,1.01022172,2.659054041,,,1.780063272,0
1986-07-15,1.857443333,0.021106903,,,,,,1.788440824,0.212939978,1.384058475,0.981240034,2.688167095,,,1.67721355,0
1986-07-16,1.846768737,0.021355815,,,,,,1.894235492,0.225195646,1.384058475,0.964678884,2.775508881,,,1.693036556,0
1986-07-17,1.846768737,0.022002956,,,,,,1.929500699,0.21600379,1.373573661,0.943977773,2.751246214,,,1.700948477,0
1986-07-18,1.846768737,0.022102503,,,,,,1.969803452,0.219067782,1.378817081,0.910855889,2.77065587,,,1.756328106,0
1986-07-21,1.846768737,0.022600308,,,,,,1.909350753,0.219067782,1.399787545,0.919136643,2.731838465,,,1.735230684,0
1986-07-22,1.868117332,0.022650098,,,,,,1.904310465,0.223663598,1.405030012,0.919136643,2.634792805,,,1.700948477,0
1986-07-23,1.921491861,0.022401199,,,,,,1.929500699,0.232855111,1.436484814,0.923276067,2.56825161,,,1.698310494,0
1986-07-24,1.910817504,0.02230164,,,,,,1.929500699,0.220599711,1.467941642,0.914996028,2.587707758,,,1.682488799,0
1986-07-25,1.932168007,0.02269987,,,,,,1.914386034,0.222131714,1.488911629,0.906715512,2.682159662,,,1.687762737,0
1986-07-28,1.921491861,0.022152293,,,,,,1.838818073,0.217535704,1.446971655,0.894294798,2.647066832,,,1.737796187,0
1986-07-29,1.910817504,0.026453692,,,,,,1.848894477,0.214471921,1.441728473,0.890154183,2.606959581,,,1.748691797,0
1986-07-30,1.932168007,0.026273731,,,,,,1.929500699,0.196088687,1.452213049,0.886014462,2.576880455,,,1.721452475,0
1986-07-31,1.942842126,0.025673866,,,,,,1.874082923,0.205280244,1.462699175,0.894294798,2.566852093,,,1.713282108,0
1986-08-01,1.942842126,0.02555391,,,,,,1.8690449,0.208344087,1.467941642,0.881874084,2.536771774,,,1.666975975,0
1986-08-04,1.953517199,0.026393695,,,,,,1.853932619,0.206812158,1.452213049,0.890154183,2.506692171,,,1.631566763,0
1986-08-05,1.942842126,0.026393695,,,,,,1.853932619,0.208344087,1.452213049,0.894294798,2.486637354,,,1.650634766,0
1986-08-06,1.942842126,0.025973799,,,,,,1.8085922,0.203748375,1.457456231,0.906715512,2.431489944,,,1.650634766,0
1986-08-07,1.942842126,0.026093759,,,,,,1.803552628,0.209876209,1.467941642,0.927416682,2.486637354,,,1.658804655,0
1986-08-08,1.932168007,0.026153747,,,,,,1.778364778,0.209876209,1.467941642,0.927416682,2.521731138,,,1.653357863,0
1986-08-11,1.964192629,0.02717351,,,,,,1.803552628,0.209876209,1.499397039,0.948118687,2.61698699,,,1.702386975,0
1986-08-12,1.953517199,0.028193275,,,,,,1.833780169,0.209876209,1.509883046,0.968819201,2.642052412,,,1.729623914,0
1986-08-13,1.974866629,0.028793132,,,,,,1.904310465,0.21600379,1.546581507,0.993660569,2.662106514,,,1.770482302,0
1986-08-14,1.974866629,0.028673152,,,,,,1.889197707,0.222131714,1.546581507,0.997801065,2.627012253,,,1.775929093,0
1986-08-15,1.974866629,0.028313236,,,,,,1.874082923,0.228259414,1.567552328,1.00608182,2.642052412,,,1.778653145,0
1986-08-18,1.985542059,0.02855319,,,,,,1.858969808,0.232855111,1.557067275,0.999060273,2.687171936,,,1.767758012,0
1986-08-19,2.017566204,0.029153027,,,,,,1.889197707,0.237451091,1.557067275,0.990699887,2.632024288,,,1.732348323,0
1986-08-20,2.038917303,0.029932847,,,,,,1.879121304,0.248174742,1.588521123,1.003239989,2.647066832,,,1.740519285,0
1986-08-21,2.043287754,0.029752901,,,,,,1.874082923,0.243578851,1.567552328,0.986519098,2.581891775,,,1.743243933,0
1986-08-22,2.043287754,0.029752901,,,,,,1.864008665,0.238983005,1.541338444,1.003239989,2.566852093,,,1.770482302,0
1986-08-25,2.021433353,0.029512942,,,,,,1.81362927,0.238983005,1.515239477,0.978159487,2.541784763,,,1.775929093,0
1986-08-26,2.043287754,0.030052826,,,,,,1.86575377,0.246642739,1.552986264,1.019961119,2.576880455,,,1.827682018,0
1986-08-27,2.043287754,0.030292772,,,,,,1.870795369,0.24511081,1.547593594,1.03668201,2.506692171,,,1.81951046,0
1986-08-28,2.065140247,0.02957294,,,,,,1.870795369,0.24511081,1.531416178,1.024140835,2.506692171,,,1.803167701,0
1986-08-29,2.043287754,0.028673152,,,,,,1.896008611,0.243578851,1.526024818,1.024140835,2.521731138,,,1.781377077,0
1986-09-01,2.043287754,0.028673152,,,,,,1.896008611,0.243578851,1.526024818,1.024140835,2.521731138,,,1.781377077,0
1986-09-02,2.010508299,0.0280733,,,,,,1.815327644,0.24511081,1.493670344,0.999060273,2.481624126,,,1.740519285,0
1986-09-03,1.999581218,0.027773369,,,,,,1.855667233,0.243578851,1.488278627,0.990699887,2.43650341,,,1.767758012,0
1986-09-04,1.988653779,0.027713384,,,,,,1.885922313,0.246642739,1.493670344,1.028321862,2.481624126,,,1.808614731,0
1986-09-05,1.912167072,0.0280733,,,,,,1.845583677,0.24511081,1.472101331,1.03668201,2.446530342,,,1.784101009,0
1986-09-08,1.890314698,0.027773369,,,,,,1.830454946,0.235919118,1.461316824,1.015781045,2.416449785,,,1.824958324,0
1986-09-09,1.944947958,0.027773369,,,,,,1.845583677,0.235919118,1.428963423,1.024140835,2.416449785,,,1.833129406,0
1986-09-10,1.955875158,0.027773369,,,,,,1.815327644,0.23438713,1.418178678,1.024140835,2.396397591,,,1.844025254,0
1986-09-11,1.890314698,0.026393695,,,,,,1.699347138,0.217535704,1.337293148,0.969799101,2.341250658,,,1.775929093,0
1986-09-12,1.846607208,0.02531396,,,,,,1.638836384,0.214471921,1.310332656,0.936357737,2.331222534,,,1.699662566,0
1986-09-15,1.857533932,0.025913803,,,,,,1.6136235,0.217535704,1.331900716,0.944717884,2.366316557,,,1.699662566,0
1986-09-16,1.868460298,0.02555391,,,,,,1.638836384,0.217535704,1.342686176,0.944717884,2.416449785,,,1.688767076,0
1986-09-17,1.890314698,0.025613885,,,,,,1.623709559,0.220599711,1.34807837,0.953078508,2.386370659,,,1.718728781,0
1986-09-18,1.879387259,0.025493925,,,,,,1.674134493,0.220599711,1.34807837,0.953078508,2.381355762,,,1.737796187,0
1986-09-19,1.879387259,0.024954041,,,,,,1.70943296,0.223663598,1.342686176,0.940537989,2.306155443,,,1.726900458,0
1986-09-22,1.868460298,0.025913803,,,,,,1.653964162,0.214471921,1.337293148,0.932177722,2.321197271,,,1.740519285,0
1986-09-23,1.901240706,0.026153747,,,,,,1.7396878,0.209876209,1.342686176,0.932177722,2.336235523,,,1.762310505,0
1986-09-24,1.934021473,0.025673866,,,,,,1.749773383,0.208344087,1.369647264,0.940537989,2.401411057,,,1.745968342,0
1986-09-25,1.912167072,0.024954041,,,,,,1.674134493,0.205280244,1.364255786,0.940537989,2.351276636,,,1.716004848,0
1986-09-26,1.912167072,0.024414178,,,,,,1.684220433,0.208344087,1.34807837,0.932177722,2.316182613,,,1.732348323,0
1986-09-29,1.890314698,0.025074013,,,,,,1.664049029,0.205280244,1.304939866,0.923817039,2.271062613,,,1.718728781,0
1986-09-30,1.890314698,0.025433941,,,,,,1.694304347,0.208344087,1.304939866,0.919637024,2.271062613,,,1.724177361,0
1986-10-01,1.901240706,0.025913803,,,,,,1.734645844,0.206812158,1.337293148,0.936357737,2.251008749,,,1.765033484,0
1986-10-02,1.901240706,0.026273731,,,,,,1.769944072,0.205280244,1.321116805,0.948898315,2.261034966,,,1.767758012,0
1986-10-03,1.912167072,0.025853822,,,,,,1.774986029,0.206812158,1.337293148,0.957258821,2.316182613,,,1.765033484,0
1986-10-06,1.912167072,0.026153747,,,,,,1.785071015,0.206812158,1.364255786,0.982340395,2.391383648,,,1.797719359,0
1986-10-07,1.912167072,0.026513681,,,,,,1.764901042,0.203748375,1.364255786,0.986519098,2.361302376,,,1.775929093,0
1986-10-08,1.912167072,0.026873583,,,,,,1.774986029,0.205280244,1.353470325,0.978159487,2.396397591,,,1.792272091,0
1986-10-09,1.912167072,0.025973799,,,,,,1.754815817,0.214471921,1.353470325,0.965618312,2.416449785,,,1.786824942,0
1986-10-10,1.912167072,0.025853822,,,,,,1.759859562,0.212939978,1.34807837,0.944717884,2.416449785,,,1.816786647,0
1986-10-13,1.912167072,0.02633371,,,,,,1.754815817,0.211408064,1.353470325,0.953078508,2.396397591,,,1.833129406,0
1986-10-14,1.912167072,0.026573643,,,,,,1.769944072,0.211408064,1.342686176,0.927997947,2.386370659,,,1.824958324,0
1986-10-15,1.934021473,0.026573643,,,,,,1.825411201,0.208344087,1.331900716,0.940537989,2.416449785,,,1.863091588,0
1986-10-16,1.923094392,0.026933571,,,,,,1.810284853,0.209876209,1.34807837,0.940537989,2.476611376,,,1.879434109,0
1986-10-17,1.934021473,0.026633656,,,,,,1.774986029,0.209876209,1.369647264,0.936357737,2.446530342,,,1.863091588,0
1986-10-20,1.923094392,0.026513681,,,,,,1.754815817,0.205280244,1.369647264,0.936357737,2.396397591,,,1.844025254,0
1986-10-21,1.923094392,0.026213733,,,,,,1.754815817,0.205280244,1.391216874,0.932177722,2.336235523,,,1.835852981,0
1986-10-22,1.923094392,0.026513681,,,,,,1.769944072,0.208344087,1.472101331,0.936357737,2.326208353,,,1.830405951,0
1986-10-23,1.944947958,0.028373228,,,,,,1.830454946,0.211408064,1.461316824,0.944717884,2.431489944,,,1.814062357,0
1986-10-24,1.966800213,0.02783335,,,,,,1.790114403,0.209876209,1.477492929,0.940537989,2.43650341,,,1.767758012,0
1986-10-27,1.988653779,0.034493614,,,,,,1.764901042,0.211408064,1.493670344,0.932177722,2.428058624,,,1.800443769,0
1986-10-28,2.010508299,0.034196272,,,,,,1.800199389,0.212939978,1.488278627,0.927997947,2.453193903,,,1.803167701,0
1986-10-29,2.043287754,0.034270614,,,,,,1.840540767,0.223663598,1.499063134,0.940537989,2.556276321,,,1.784101009,0
1986-10-30,2.086993933,0.034493614,,,,,,1.805242062,0.225195646,1.520632267,0.961438537,2.60823369,,,1.778653145,0
1986-10-31,2.086993933,0.034121942,,,,,,1.810284853,0.225195646,1.552986264,0.973978996,2.618624926,,,1.797719359,0
1986-11-03,2.108848572,0.035237033,,,,,,1.830454946,0.231323346,1.531416178,0.973978996,2.623819351,,,1.857778072,0
1986-11-04,2.076067448,0.03471664,,,,,,1.815327644,0.228259414,1.526024818,0.969799101,2.629016876,,,1.874641538,0
1986-11-05,2.069355488,0.03493968,,,,,,1.800199389,0.22672756,1.520632267,0.973978996,2.680973053,,,1.905558228,0
1986-11-06,2.058170795,0.035088338,,,,,,1.790114403,0.237451091,1.515239477,0.973978996,2.670582294,,,1.877451658,0
1986-11-07,2.058170795,0.03456796,,,,,,1.825411201,0.235919118,1.509847999,0.961438537,2.680973053,,,1.905558228,0
1986-11-10,2.069355488,0.033898894,,,,,,1.840540767,0.23438713,1.488278627,0.973978996,2.680973053,,,1.894315124,0
1986-11-11,2.058170795,0.033898894,,,,,,1.880881548,0.232855111,1.493670344,0.973978996,2.660189152,,,1.891504169,0
1986-11-12,2.069355488,0.033973247,,,,,,1.86575377,0.228259414,1.509847999,0.961438537,2.618624926,,,1.897125959,0
1986-11-13,2.058170795,0.033304181,,,,,,1.815327644,0.223663598,1.488278627,0.965618312,2.556276321,,,1.88588357,0
1986-11-14,2.058170795,0.033081163,,,,,,1.830454946,0.223663598,1.477492929,0.973978996,2.535493135,,,1.88588357,0
1986-11-17,2.058170795,0.033601545,,,,,,1.805242062,0.220599711,1.445140123,0.969799101,2.561471462,,,1.883073449,0
1986-11-18,2.046986341,0.032783821,,,,,,1.764901042,0.21600379,1.412785649,0.927997947,2.509515285,,,1.86058867,0
1986-11-19,2.046986341,0.033898894,,,,,,1.790114403,0.212939978,1.380432725,0.919637024,2.499123812,,,1.863399148,0
1986-11-20,2.046986341,0.034493614,,,,,,1.835497618,0.219067782,1.418178678,0.94633913,2.551080465,,,1.894315124,0
1986-11-21,2.080542326,0.035013992,,,,,,1.890964985,0.217535704,1.458023906,0.980136573,2.644602776,,,1.891504169,0
1986-11-24,2.10291481,0.035385702,,,,,,1.906091928,0.225195646,1.463588953,0.975911319,2.675776243,,,1.930851698,0
1986-11-25,2.10291481,0.035385702,,,,,,1.926263213,0.223663598,1.458023906,0.988586247,2.670582294,,,1.92242074,0
1986-11-26,2.09172821,0.03493968,,,,,,1.901050687,0.228259414,1.452458143,0.980136573,2.660189152,,,1.894315124,0
1986-11-27,2.09172821,0.03493968,,,,,,1.901050687,0.228259414,1.452458143,0.980136573,2.660189152,,,1.894315124,0
1986-11-28,2.10291481,0.034790982,,,,,,1.921221733,0.231323346,1.441328049,0.984360695,2.634211779,,,1.902746677,0
1986-12-01,2.10291481,0.035608731,,,,,,1.916178465,0.225195646,1.441328049,0.984360695,2.629016876,,,1.908367991,0
1986-12-02,2.114099264,0.035831738,,,,,,1.956519365,0.22672756,1.469153047,1.030833244,2.670582294,,,1.939284444,0
1986-12-03,2.114099264,0.035460047,,,,,,1.971647859,0.229791284,1.463588953,1.047732353,2.660189152,,,1.950526476,0
1986-12-04,2.080542326,0.03493968,,,,,,1.971647859,0.22672756,1.458023906,1.068855762,2.649798632,,,1.96739018,0
1986-12-05,2.080542326,0.034790982,,,,,,1.943064451,0.228259414,1.452458143,1.043507695,2.629016876,,,1.947715998,0
1986-12-08,2.09172821,0.034196272,,,,,,1.948111415,0.223663598,1.463588953,1.022383928,2.639406204,,,1.944905162,0
1986-12-09,2.09172821,0.034121942,,,,,,1.917829156,0.225195646,1.446893454,1.005485296,2.60823369,,,1.925230503,0
1986-12-10,2.080542326,0.034419287,,,,,,1.89259541,0.229791284,1.441328049,1.009709477,2.649798632,,,1.930851698,0
1986-12-11,2.080542326,0.033452854,,,,,,1.877454042,0.22672756,1.413503408,0.975911319,2.629016876,,,1.91117847,0
1986-12-12,2.058170795,0.033378534,,,,,,1.842125535,0.222131714,1.430199027,0.975911319,2.623819351,,,1.919610977,0
1986-12-15,2.058170795,0.034344949,,,,,,1.877454042,0.223663598,1.413503408,0.980136573,2.577059269,,,1.92242074,0
1986-12-16,2.080542326,0.034047589,,,,,,1.927924156,0.232855111,1.424634337,1.009709477,2.603036642,,,1.939284444,0
1986-12-17,2.058170795,0.034196272,,,,,,1.89259541,0.225195646,1.40793848,1.013933897,2.597841501,,,1.928040862,0
1986-12-18,2.058170795,0.034047589,,,,,,1.87240696,0.231323346,1.413503408,1.026608467,2.623819351,,,1.899936438,0
1986-12-19,2.069355488,0.034493614,,,,,,1.968299747,0.228259414,1.40237391,1.022383928,2.701754332,,,1.950526476,0
1986-12-22,2.058170795,0.034270614,,,,,,1.938017368,0.231323346,1.413503408,1.035057425,2.660189152,,,1.933663249,0
1986-12-23,2.046986341,0.033229847,,,,,,1.922876716,0.229791284,1.419068456,0.997035205,2.597841501,,,1.91117847,0
1986-12-24,2.046986341,0.034121942,,,,,,1.89259541,0.229791284,1.419068456,1.005485296,2.618624926,,,1.91117847,0
1986-12-25,2.046986341,0.034121942,,,,,,1.89259541,0.229791284,1.419068456,1.005485296,2.618624926,,,1.91117847,0
1986-12-26,2.046986341,0.034270614,,,,,,1.887547135,0.229791284,1.424634337,1.001260042,2.629016876,,,1.916799784,0
1986-12-29,2.046986341,0.034121942,,,,,,1.887547135,0.22672756,1.419068456,0.997035205,2.587449312,,,1.913989902,0
1986-12-30,2.024613619,0.033973247,,,,,,1.86736083,0.222131714,1.40237391,0.997035205,2.587449312,,,1.899936438,0
1986-12-31,2.024613619,0.033452854,,,,,,1.877454042,0.219067782,1.40793848,0.984360695,2.530298233,,,1.899936438,0
1987-01-01,2.024613619,0.033452854,,,,,,1.877454042,0.219067782,1.40793848,0.984360695,2.530298233,,,1.899936438,0
1987-01-02,2.058170795,0.034270614,,,,,,1.887547135,0.220599711,1.424634337,1.005485296,2.577059269,,,1.905558228,0
1987-01-05,2.114099264,0.035683073,,,,,,1.932971478,0.235919118,1.446893454,1.043507695,2.680973053,,,1.944905162,0
1987-01-06,2.114099264,0.03605476,,,,,,1.968299747,0.232855111,1.463588953,1.039282799,2.691364288,,,1.956147075,0
1987-01-07,2.147656918,0.037615892,,,,,,1.948111415,0.246642739,1.480282784,1.043507695,2.686167717,,,1.944905162,0
1987-01-08,2.170027733,0.03724419,,,,,,1.932971478,0.240514904,1.480282784,1.051956892,2.696559429,,,1.944905162,0
1987-01-09,2.170027733,0.037913244,,,,,,1.958205819,0.238983005,1.469153047,1.056181788,2.691364288,,,1.989873648,0
1987-01-12,2.19239831,0.038730994,,,,,,1.943064451,0.232855111,1.452458143,1.043507695,2.696559429,,,2.032032967,0
1987-01-13,2.19239831,0.03925138,,,,,,1.912782311,0.231323346,1.446893454,1.030833244,2.670582294,,,2.001116753,0
1987-01-14,2.19239831,0.041035526,,,,,,1.912782311,0.228259414,1.446893454,1.064630747,2.639406204,,,2.012358665,0
1987-01-15,2.181214094,0.041927598,,,,,,1.897642732,0.240514904,1.463588953,1.08997941,2.753711939,,,2.046084881,0
1987-01-16,2.203584671,0.041630231,,,,,,1.927924156,0.240514904,1.480282784,1.094203591,2.738124371,,,2.054516792,0
1987-01-19,2.214770317,0.041778918,,,,,,1.97334671,0.238983005,1.480282784,1.094203591,2.743321419,,,2.065758705,0
1987-01-20,2.259511948,0.042373624,,,,,,1.983438849,0.238983005,1.480282784,1.102653503,2.800472736,,,2.074191332,0
1987-01-21,2.248327732,0.042819671,,,,,,1.963251948,0.235919118,1.469153047,1.098428488,2.722537994,,,2.077001572,0
1987-01-22,2.270699024,0.045644566,,,,,,2.028861284,0.240514904,1.502542853,1.094203591,2.828380823,,,2.068569899,0
1987-01-23,2.259511948,0.044157796,,,,,,2.044003725,0.248174742,1.508107901,1.094203591,2.817963123,,,2.088244438,0
1987-01-26,2.214770317,0.05130069,,,,,,2.003627539,0.24511081,1.496978402,1.098428488,2.876131296,,,2.07981348,0
1987-01-27,2.248327732,0.052351218,,,,,,2.033908844,0.25583443,1.530368328,1.119552016,2.929788351,,,2.034843683,0
1987-01-28,2.248327732,0.052263658,,,,,,2.03895545,0.265025973,1.530368328,1.128002167,2.913690805,,,2.057327747,0
1987-01-29,2.248327732,0.052176137,,,,,,1.998580694,0.266557932,1.51923883,1.098428488,2.961983204,,,2.062949896,0
1987-01-30,2.237143993,0.052088607,,,,,,1.958205819,0.26808989,1.513673425,1.102653503,2.99417901,,,2.074191332,0
1987-02-02,2.270699024,0.053051583,,,,,,2.044003725,0.274217665,1.530368328,1.115327477,3.037106276,,,2.145350933,0
1987-02-03,2.248327732,0.053226668,,,,,,2.049049377,0.277281582,1.530368328,1.157575727,3.053204536,,,2.154035568,0
1987-02-04,2.248327732,0.053927001,,,,,,2.049049377,0.283409268,1.530368328,1.157575727,3.074667931,,,2.185883522,0
1987-02-05,2.259511948,0.055677898,,,,,,2.089425564,0.288005263,1.530368328,1.178699017,3.058570862,,,2.177198172,0
1987-02-06,2.293070555,0.054102115,,,,,,2.099520206,0.292601049,1.530368328,1.161799669,3.053204536,,,2.171406984,0
1987-02-09,2.270699024,0.052876458,,,,,,2.094472408,0.292601049,1.51923883,1.153349876,3.004910946,,,2.168512344,0
1987-02-10,2.259511948,0.051475778,,,,,,2.049049377,0.286473334,1.513673425,1.136451602,2.951251984,,,2.162722349,0
1987-02-11,2.259511948,0.052526306,,,,,,2.049049377,0.281877309,1.508107901,1.149125814,2.978081465,,,2.182988644,0
1987-02-12,2.225955963,0.052351218,,,,,,2.084377527,0.289537191,1.485848069,1.136451602,2.978081465,,,2.162722349,0
1987-02-13,2.237143993,0.053314202,,,,,,2.119706631,0.29106915,1.474719048,1.16602385,3.010277987,,,2.191675663,0
1987-02-16,2.237143993,0.053314202,,,,,,2.119706631,0.29106915,1.474719048,1.16602385,3.010277987,,,2.191675663,0
1987-02-17,2.259511948,0.055240173,,,,,,2.160080671,0.304856539,1.491412997,1.157575727,3.085401058,,,2.171406984,0
1987-02-18,2.259511948,0.055240173,,,,,,2.134846687,0.297196686,1.485848069,1.144900322,3.133692265,,,2.180092573,0
